,10m_u_component_of_wind,10m_v_component_of_wind,2m_dewpoint_temperature,2m_temperature,total_precipitation,skin_temperature,10m_u_component_of_neutral_wind,10m_v_component_of_neutral_wind,10m_wind_gust_since_previous_post_processing,instantaneous_10m_wind_gust,clear_sky_direct_solar_radiation_at_surface,downward_uv_radiation_at_the_surface,surface_latent_heat_flux,surface_net_solar_radiation,surface_net_thermal_radiation,cloud_base_height,total_cloud_cover,total_column_cloud_liquid_water,evaporation,surface_runoff,leaf_area_index_high_vegetation,leaf_area_index_low_vegetation,type_of_high_vegetation,type_of_low_vegetation,convective_precipitation,convective_rain_rate,total_column_rain_water,precipitation_type
2024-10-15 20:00:00,-2.5667086,-1.8049183,284.3462,288.9231,2.2888185e-07,287.64502,-2.5291433,-1.7766361,7.151391,6.919589,0.0,0.0,-38680.16,3.5999988e-12,-65857.0,765.9773,0.9968066,0.17742187,-1.5466678e-05,0.0,2.317915,2.9180126,5.0,1.0,0.0,0.0,0.0001269531,0.0
2024-10-15 21:00:00,-2.3998804,-1.7230415,283.8047,288.57227,9.918203e-07,287.39868,-2.3754845,-1.7028751,6.95457,6.4350758,0.0,0.0,-40017.363,3.5999988e-12,-60262.004,781.02905,1.0,0.234187,-1.6013844e-05,0.0,2.3170013,2.9179487,5.0,1.0,0.0,0.0,0.002158203,0.0
2024-10-15 22:00:00,-1.9947615,-1.8004732,283.5122,288.35962,1.88446e-05,287.17847,-1.9794569,-1.7838039,6.4352646,5.845065,0.0,0.0,-40179.723,3.5999988e-12,-62536.12,721.4778,0.9977881,0.2605102,-1.6068778e-05,2.4795526e-07,2.3160295,2.9178267,5.0,1.0,0.0,0.0,0.0046582,0.0
2024-10-15 23:00:00,-1.6603956,-1.9363356,283.2329,287.7002,1.33705125e-05,287.0415,-1.6410828,-1.9108906,5.8467216,5.5154057,0.0,0.0,-39449.68,3.5999988e-12,-67622.81,673.8557,0.9992675,0.35194576,-1.576719e-05,0.0,2.315053,2.9177628,5.0,1.0,0.0,0.0,0.0025683593,1.0
2024-10-16 00:00:00,-1.7654524,-1.8203545,283.27832,287.4917,4.4441214e-05,286.20825,-1.7049608,-1.752121,5.732033,5.5480833,0.0,0.0,-42140.0,3.5999988e-12,-53813.715,642.21924,0.9977881,0.38565916,-1.6840408e-05,2.4795526e-07,2.3140812,2.9177628,5.0,1.0,0.0,0.0,0.00061523425,1.0
2024-10-16 01:00:00,-2.2653074,-1.5781441,283.3723,287.35962,4.3106074e-06,285.7329,-2.196679,-1.5232801,5.5481405,4.969924,0.0,0.0,-39571.043,3.5999988e-12,-62031.645,593.66187,0.9648901,0.15841913,-1.5821803e-05,0.0,2.3131685,2.9176998,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-16 02:00:00,-1.6222382,-1.0629835,283.19897,287.0144,9.536743e-07,285.12988,-1.5331306,-0.98891056,4.969594,4.4113617,0.0,0.0,-33279.76,3.5999988e-12,-84589.81,565.97095,0.97644526,0.13157958,-1.3320278e-05,0.0,2.3122559,2.917636,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-16 03:00:00,-1.7554712,-1.0262775,282.95703,286.4121,9.3460085e-07,284.99487,-1.6782618,-0.9690808,4.445718,4.3550835,0.0,0.0,-28270.883,3.5999988e-12,-109914.19,511.13477,0.97350097,0.15627682,-1.1314089e-05,0.0,2.3112793,2.917636,5.0,1.0,0.0,0.0,0.0020312497,1.0
2024-10-16 04:00:00,-1.8590546,-1.0904827,282.90576,286.40894,1.4305115e-06,284.83862,-1.7966766,-1.047308,4.5253553,4.452018,0.0,0.0,-29952.203,3.5999988e-12,-78445.69,460.85718,1.0,0.15824217,-1.19779825e-05,0.0,2.3103075,2.9175138,5.0,1.0,0.0,0.0,0.0,1.0
2024-10-16 05:00:00,-1.7588606,-0.87749577,282.86426,286.00244,5.0354e-06,284.61475,-1.6901703,-0.83199525,4.452219,4.1479435,0.0,0.0,-26082.203,3.5999988e-12,-116924.06,419.19165,0.9606555,0.13253415,-1.0412485e-05,0.0,2.309394,2.917451,5.0,1.0,0.0,0.0,6.3476546e-05,1.0
2024-10-16 06:00:00,-1.5730705,-0.83973026,282.79883,285.83057,9.727477e-06,284.6787,-1.5218887,-0.8118793,4.189619,4.0641413,0.0,0.0,-26328.562,3.5999988e-12,-96943.19,413.88867,0.8942041,0.1375317,-1.0521412e-05,1.239776e-07,2.3084812,2.917451,5.0,1.0,0.0,0.0,0.0016503904,1.0
2024-10-16 07:00:00,-1.7585182,-0.8118268,282.71265,285.89893,1.9073486e-06,284.8589,-1.746563,-0.8071625,4.3907537,4.356309,29271.04,4516.4766,-37461.32,26849.277,-84601.19,395.16357,0.8659716,0.13004392,-1.4981302e-05,0.0,2.3074455,2.917265,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-16 08:00:00,-2.0531483,-0.5749054,282.36084,286.10156,4.577637e-07,285.26538,-2.0768213,-0.5833527,5.203929,5.2175264,299005.44,21266.238,-149688.81,174182.38,-88931.81,364.60107,0.8753039,0.13050777,-5.9844577e-05,0.0,2.3065329,2.917265,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-16 09:00:00,-2.0577621,-0.16788763,282.26807,286.43335,2.2888185e-07,286.17798,-2.1161165,-0.17489445,5.5878,5.45821,728089.56,63617.277,-229482.69,429762.5,-70371.125,461.12476,0.94980097,0.1086877,-9.175138e-05,0.0,2.3055563,2.917202,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-16 10:00:00,-1.690136,-0.37352115,282.47168,286.89795,2.2888185e-07,287.2334,-1.772336,-0.39215457,5.4812546,5.2408466,1134482.0,87819.19,-274696.25,706900.44,-165340.5,505.6538,0.92961425,0.093021214,-0.0001098567,0.0,2.3045845,2.917138,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-16 11:00:00,-1.9439936,-0.4754926,282.93994,287.4519,0.0,287.4734,-2.023487,-0.49573612,5.5879517,5.6854753,1419348.0,159457.88,-345657.75,976750.06,-137700.31,614.7212,1.0,0.22778195,-0.00013820382,0.0,2.3036718,2.917138,5.0,1.0,0.0,0.0,0.00017578126,0.0
2024-10-16 12:00:00,-2.2667933,-1.0600214,283.00977,287.93213,0.0,287.19482,-2.3170776,-1.0843868,6.0465336,6.0673723,1547766.0,145959.94,-313853.7,867898.9,-127296.69,704.0593,1.0,0.22366208,-0.00012551283,0.0,2.3027582,2.917016,5.0,1.0,0.0,0.0,5.8593752e-05,0.0
2024-10-16 13:00:00,-2.570898,-1.1366787,283.07397,288.27856,0.0,287.44922,-2.620163,-1.158844,6.079316,5.7912674,1499561.0,151937.56,-320539.06,860733.44,-156872.56,627.33887,0.99892086,0.18811399,-0.00012816156,0.0,2.3017235,2.916953,5.0,1.0,0.0,0.0,0.00024414062,0.0
2024-10-16 14:00:00,-2.2757215,-0.58433473,283.11963,288.65308,0.0,287.4641,-2.3271189,-0.59653264,5.920267,5.3870983,1272873.0,138640.31,-356021.56,926650.9,-140654.81,750.8733,0.9971118,0.1674487,-0.00014236706,0.0,2.3008099,2.9168892,5.0,1.0,0.0,0.0,0.000117187505,0.0
2024-10-16 15:00:00,-2.2463884,-0.20866889,283.10376,288.54468,0.0,287.5437,-2.290163,-0.2114594,5.3867817,5.0794163,905216.0,101215.94,-270745.3,574264.3,-113549.56,759.78735,0.99892086,0.14974362,-0.00010825858,0.0,2.2998972,2.9168892,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-16 16:00:00,-1.7088833,-0.4196918,283.54492,288.33032,0.0,287.2981,-1.7411213,-0.4256562,5.079418,3.381483,467266.5,36902.72,-178315.25,331658.2,-131985.81,818.7158,1.0,0.12596065,-7.131978e-05,0.0,2.2989836,2.9168253,5.0,1.0,0.0,0.0,0.00024414062,0.0
2024-10-16 17:00:00,-0.73432314,-1.016304,284.02393,287.83838,0.0,286.69873,-0.70266604,-0.99678713,3.3815212,2.8128233,104235.5,13248.0,-66183.94,94376.94,-105773.81,826.6221,1.0,0.101821244,-2.6466572e-05,0.0,2.298007,2.9167032,5.0,1.0,0.0,0.0,0.0,0.0
2024-10-16 18:00:00,-0.82964236,-1.4216099,283.87183,287.24902,0.0,286.14355,-0.8085095,-1.3678055,3.5771208,3.6484509,0.0,39.679993,-23202.64,192.0,-125959.5,718.73804,1.0,0.10956782,-9.286255e-06,0.0,2.2970352,2.9166403,5.0,1.0,0.0,8.6784354e-07,0.0,0.0
2024-10-16 19:00:00,-1.4066162,-1.1554918,283.59937,286.82837,7.438659e-07,286.00977,-1.3877268,-1.1244307,4.4138174,4.487135,0.0,0.0,-24939.64,3.5999988e-12,-129973.81,828.802,1.0,0.11301756,-9.95054e-06,0.0,2.2960005,2.9165764,5.0,1.0,7.438659e-07,0.0,0.00024414062,0.0
2024-10-16 20:00:00,-1.6010933,-0.6793872,283.25732,286.53882,0.0,285.71826,-1.5594101,-0.6366675,3.6754818,3.1434221,0.0,0.0,-27013.043,3.5999988e-12,-108014.75,626.47534,1.0,0.087248504,-1.0806872e-05,0.0,2.29521,2.9165764,5.0,1.0,0.0,0.0,0.0005273437,0.0
2024-10-16 21:00:00,-1.7655945,-0.4173932,283.0564,286.0642,7.438659e-07,285.4165,-1.7139235,-0.3840497,3.184414,3.1488647,0.0,0.0,-23378.043,3.5999988e-12,-126642.31,616.74243,1.0,0.052944332,-9.361068e-06,0.0,2.2941742,2.9164543,5.0,1.0,7.438659e-07,0.0,0.00046875002,0.0
2024-10-16 22:00:00,-1.7700405,-0.43755555,282.68726,285.8015,1.6479491e-05,285.15918,-1.7181387,-0.40397036,3.2057657,2.9621458,0.0,0.0,-23236.883,3.5999988e-12,-122989.06,764.3684,1.0,0.03385742,-9.294581e-06,1.1444092e-07,2.2932615,2.9163914,5.0,1.0,1.5678394e-05,0.0,0.00093750004,0.0
2024-10-16 23:00:00,-1.5238352,-0.97406864,282.95312,285.13794,5.9051512e-05,284.63623,-1.4428635,-0.9088483,2.962079,2.325984,0.0,0.0,-20161.883,3.5999988e-12,-133419.44,1276.0083,1.0,0.042028807,-8.048937e-06,5.722046e-07,2.2922258,2.9163914,5.0,1.0,4.463196e-05,0.0,0.01227539,0.0
2024-10-17 00:00:00,-1.6391745,-0.7152838,282.90942,285.1106,8.495331e-05,284.65088,-1.5708647,-0.67206365,2.5258675,2.5890608,0.0,0.0,-18203.723,3.5999988e-12,-123020.94,1444.4995,1.0,0.068398416,-7.2802886e-06,9.155274e-07,2.291376,2.9163275,5.0,1.0,3.7078848e-05,0.0,0.059194334,1.0
2024-10-17 01:00:00,-1.2578945,-0.7704145,282.74756,285.16943,0.00032129278,284.15063,-1.181593,-0.68313664,2.807458,2.4258337,0.0,0.0,-21901.402,3.5999988e-12,-90173.875,3452.3818,1.0,0.05285156,-8.749999e-06,3.871917e-06,2.2903996,2.9162645,5.0,1.0,0.0001948738,9.701251e-06,0.097114205,1.0
