,Timestamp,NO2(µg/m3),NO(µg/m3),O3(µg/m3),CO2(mg/m3),CO(mg/m3),H2S(µg/m3),PM1(µg/m3),PM2.5(µg/m3),PM10(µg/m3),VOC(mg/m3),T(C),RH(%),P(µg/m³),Wind_direction(degrees),Wind_Speed(m/s),gust(m/s)
173,2024-10-12 02:25:00,4.2,2.8,21.4,801.0,0.208,3.6,2.0,2.0,3.0,0.1,15.62,72.8,1006.9,0.0,0.0,0.0
174,2024-10-12 02:30:00,3.5,2.9,19.2,792.0,0.208,3.4,2.0,3.0,3.0,0.1,15.69,72.2,1007.0,0.0,0.0,0.0
175,2024-10-12 02:35:00,3.1,3.0,15.6,812.0,0.208,3.5,2.0,3.0,3.0,0.1,15.74,72.4,1007.0,0.0,0.0,0.0
176,2024-10-12 02:40:00,4.8,2.8,19.8,818.0,0.208,3.9,2.0,2.0,2.0,0.1,15.55,73.3,1007.1,0.0,0.0,0.0
177,2024-10-12 02:45:00,3.6,2.9,17.2,817.0,0.208,3.3,2.0,2.0,2.0,0.1,15.63,73.2,1007.1,0.0,0.0,0.0
178,2024-10-12 02:50:00,3.2,3.0,16.7,810.0,0.208,3.1,2.0,2.0,2.0,0.1,15.69,72.4,1007.1,0.0,0.0,0.0
179,2024-10-12 02:55:00,3.1,3.0,16.4,801.0,0.208,3.5,2.0,2.0,2.0,0.1,15.67,72.6,1007.0,0.0,0.0,0.0
180,2024-10-12 03:00:00,3.3,3.0,17.6,805.0,0.208,3.4,2.0,2.0,2.0,0.1,15.64,72.3,1007.0,0.0,0.0,0.0
181,2024-10-12 03:05:00,2.5,3.1,19.1,797.0,0.208,3.6,2.0,2.0,2.0,0.1,15.61,72.2,1007.0,0.0,0.0,0.0
182,2024-10-12 03:10:00,1.8,3.2,17.2,803.0,0.208,3.1,2.0,2.0,2.0,0.1,15.63,71.4,1007.1,0.0,0.0,0.0
183,2024-10-12 03:15:00,2.7,3.0,19.6,804.0,0.207,3.6,2.0,2.0,2.0,0.1,15.46,72.1,1007.1,0.0,0.0,0.0
184,2024-10-12 03:20:00,2.3,3.2,22.3,805.0,0.207,3.5,2.0,2.0,2.0,0.1,15.55,71.3,1007.1,98.0,0.0,0.5
185,2024-10-12 03:25:00,1.1,3.3,20.0,797.0,0.208,3.0,2.0,2.0,2.0,0.1,15.64,70.3,1007.2,98.0,0.0,0.5
186,2024-10-12 03:30:00,2.2,3.3,18.7,796.0,0.208,3.5,2.0,2.0,2.0,0.1,15.54,70.4,1007.2,0.0,0.0,0.0
187,2024-10-12 03:35:00,1.0,3.3,20.5,800.0,0.207,3.4,2.0,2.0,2.0,0.1,15.28,70.9,1007.2,98.0,0.0,0.5
188,2024-10-12 03:40:00,1.0,3.3,20.9,800.0,0.207,3.1,1.0,1.0,1.0,0.1,15.29,70.2,1007.2,0.0,0.0,0.0
189,2024-10-12 03:45:00,1.0,3.4,19.5,806.0,0.207,3.4,2.0,2.0,2.0,0.1,15.28,70.0,1007.2,0.0,0.0,0.0
190,2024-10-12 03:50:00,1.9,3.4,22.2,801.0,0.207,3.4,2.0,2.0,2.0,0.1,15.16,69.7,1007.2,98.0,0.1,0.8
191,2024-10-12 03:55:00,1.0,3.4,25.1,800.0,0.207,3.0,1.0,1.0,1.0,0.0,14.94,69.5,1007.2,98.0,0.1,0.7
192,2024-10-12 04:00:00,1.0,3.5,22.1,793.0,0.207,3.2,1.0,1.0,1.0,0.1,14.98,68.9,1007.2,80.0,0.1,1.0
193,2024-10-12 04:05:00,1.0,3.5,22.4,790.0,0.207,3.2,1.0,1.0,1.0,0.0,14.92,68.8,1007.3,75.0,0.0,0.5
194,2024-10-12 04:10:00,1.4,3.5,23.3,792.0,0.207,3.5,1.0,1.0,1.0,0.0,14.84,69.1,1007.4,75.0,0.0,0.8
195,2024-10-12 04:15:00,1.1,3.5,22.6,789.0,0.207,3.0,1.0,2.0,2.0,0.0,14.88,68.4,1007.4,0.0,0.0,0.0
196,2024-10-12 04:20:00,1.2,3.5,21.4,783.0,0.207,3.4,1.0,1.0,1.0,0.1,14.87,68.7,1007.5,0.0,0.0,0.0
197,2024-10-12 04:25:00,1.1,3.4,24.2,786.0,0.207,3.3,1.0,1.0,1.0,0.0,14.86,68.5,1007.5,0.0,0.0,0.0
198,2024-10-12 04:30:00,1.4,3.5,22.5,791.0,0.207,3.3,1.0,1.0,1.0,0.0,14.87,68.4,1007.6,0.0,0.0,0.0
199,2024-10-12 04:35:00,1.7,3.6,21.1,789.0,0.207,3.3,1.0,1.0,1.0,0.1,14.81,68.9,1007.6,0.0,0.0,0.0
200,2024-10-12 04:40:00,1.7,3.3,20.7,789.0,0.207,3.4,1.0,1.0,1.0,0.1,14.79,69.1,1007.7,0.0,0.0,0.0
201,2024-10-12 04:45:00,3.0,3.4,19.9,790.0,0.207,3.4,1.0,1.0,1.0,0.1,14.71,69.6,1007.7,0.0,0.0,0.0
202,2024-10-12 04:50:00,2.4,3.4,19.4,789.0,0.207,3.5,1.0,1.0,1.0,0.1,14.74,69.6,1007.7,0.0,0.0,0.0
203,2024-10-12 04:55:00,3.0,3.3,19.4,789.0,0.207,3.5,1.0,1.0,1.0,0.1,14.72,69.8,1007.7,0.0,0.0,0.0
204,2024-10-12 05:00:00,4.2,3.1,19.5,798.0,0.207,3.8,2.0,2.0,2.0,0.1,14.7,70.4,1007.8,0.0,0.0,0.0
205,2024-10-12 05:05:00,3.8,3.2,18.3,800.0,0.207,3.6,1.0,1.0,1.0,0.1,14.71,70.7,1007.8,0.0,0.0,0.0
206,2024-10-12 05:10:00,3.7,3.3,16.3,801.0,0.207,3.5,1.0,1.0,1.0,0.1,14.68,71.0,1007.7,0.0,0.0,0.0
207,2024-10-12 05:15:00,3.5,3.5,16.6,801.0,0.208,3.4,1.0,1.0,2.0,0.1,14.64,70.8,1007.6,0.0,0.0,0.0
208,2024-10-12 05:20:00,2.9,3.3,16.6,799.0,0.207,3.7,1.0,2.0,2.0,0.1,14.57,70.9,1007.6,0.0,0.0,0.0
209,2024-10-12 05:25:00,4.0,3.3,16.6,802.0,0.207,3.7,1.0,1.0,2.0,0.1,14.41,71.0,1007.7,0.0,0.0,0.0
210,2024-10-12 05:30:00,4.5,3.2,15.4,820.0,0.206,3.8,1.0,1.0,1.0,0.1,14.31,71.3,1007.7,0.0,0.0,0.0
211,2024-10-12 05:35:00,3.7,3.5,14.3,827.0,0.206,3.7,1.0,1.0,1.0,0.1,14.18,71.7,1007.9,0.0,0.0,0.0
212,2024-10-12 05:40:00,5.0,3.4,14.3,815.0,0.206,3.9,1.0,2.0,2.0,0.1,14.18,71.6,1007.9,0.0,0.0,0.0
213,2024-10-12 05:45:00,5.9,3.1,13.0,830.0,0.206,4.2,1.0,2.0,2.0,0.1,14.1,72.9,1007.9,0.0,0.0,0.0
214,2024-10-12 05:50:00,5.7,3.3,11.3,838.0,0.207,3.8,1.0,1.0,1.0,0.1,14.12,72.3,1008.0,0.0,0.0,0.0
215,2024-10-12 05:55:00,4.7,3.4,9.6,831.0,0.206,3.8,1.0,1.0,1.0,0.1,14.0,72.8,1008.1,0.0,0.0,0.0
216,2024-10-12 06:00:00,5.2,3.4,10.0,836.0,0.206,3.7,1.0,1.0,1.0,0.1,13.94,73.1,1008.2,0.0,0.0,0.0
217,2024-10-12 06:05:00,5.0,3.5,11.0,851.0,0.207,3.6,1.0,2.0,2.0,0.1,13.97,72.5,1008.2,0.0,0.0,0.0
218,2024-10-12 06:10:00,5.4,3.3,11.5,841.0,0.206,4.0,1.0,1.0,1.0,0.1,13.91,72.9,1008.2,0.0,0.0,0.0
219,2024-10-12 06:15:00,10.8,3.6,9.7,960.0,0.252,8.3,1.0,1.0,1.0,0.4,13.7,75.3,1008.2,75.0,0.0,0.6
220,2024-10-12 06:20:00,3.9,3.1,3.7,1104.0,0.236,4.7,93.0,102.0,106.0,0.4,13.87,75.9,1008.3,75.0,0.0,0.5
221,2024-10-12 06:25:00,4.9,3.5,6.3,873.0,0.207,3.5,4.0,5.0,5.0,0.1,13.9,73.7,1008.3,0.0,0.0,0.0
222,2024-10-12 06:30:00,3.1,3.5,5.6,842.0,0.207,3.8,2.0,3.0,3.0,0.1,13.81,73.5,1008.3,0.0,0.0,0.0
223,2024-10-12 06:35:00,5.1,3.5,5.4,845.0,0.207,4.2,3.0,3.0,3.0,0.1,13.74,73.8,1008.4,0.0,0.0,0.0
224,2024-10-12 06:40:00,6.2,3.5,5.2,841.0,0.207,4.4,2.0,2.0,2.0,0.1,13.58,74.5,1008.5,0.0,0.0,0.0
225,2024-10-12 06:45:00,6.1,3.4,6.0,836.0,0.209,3.9,3.0,3.0,3.0,0.1,13.65,74.3,1008.5,0.0,0.0,0.0
226,2024-10-12 06:50:00,5.7,3.5,4.7,843.0,0.209,4.0,4.0,4.0,4.0,0.1,13.58,74.5,1008.5,0.0,0.0,0.0
227,2024-10-12 06:55:00,3.9,3.6,5.2,852.0,0.208,3.9,3.0,3.0,3.0,0.1,13.61,73.7,1008.4,0.0,0.0,0.0
228,2024-10-12 07:00:00,3.1,3.6,5.0,869.0,0.207,3.9,3.0,3.0,3.0,0.1,13.55,73.7,1008.5,0.0,0.0,0.0
229,2024-10-12 07:05:00,2.5,3.6,5.6,872.0,0.207,4.1,4.0,4.0,5.0,0.1,13.48,74.0,1008.5,75.0,0.0,0.6
230,2024-10-12 07:10:00,2.3,3.7,4.9,845.0,0.208,3.8,4.0,4.0,4.0,0.1,13.46,73.9,1008.6,0.0,0.0,0.0
231,2024-10-12 07:15:00,2.2,3.7,5.8,853.0,0.208,3.9,4.0,5.0,5.0,0.1,13.4,73.8,1008.6,0.0,0.0,0.0
232,2024-10-12 07:20:00,2.6,3.6,5.8,856.0,0.208,4.4,6.0,7.0,7.0,0.1,13.4,73.7,1008.7,0.0,0.0,0.0
233,2024-10-12 07:25:00,3.7,3.8,4.6,851.0,0.217,4.3,3.0,3.0,3.0,0.2,13.39,73.7,1008.8,0.0,0.0,0.0
234,2024-10-12 07:30:00,2.1,3.8,6.2,843.0,0.208,4.1,5.0,6.0,6.0,0.1,13.4,73.4,1008.8,0.0,0.0,0.0
235,2024-10-12 07:35:00,2.5,3.8,6.0,848.0,0.208,4.1,6.0,6.0,6.0,0.1,13.4,73.4,1008.9,0.0,0.0,0.0
236,2024-10-12 07:40:00,3.0,3.7,5.8,848.0,0.208,4.1,5.0,5.0,5.0,0.1,13.37,73.5,1008.9,0.0,0.0,0.0
237,2024-10-12 07:45:00,3.9,3.7,5.3,847.0,0.207,4.2,3.0,3.0,3.0,0.1,13.28,74.4,1008.8,0.0,0.0,0.0
238,2024-10-12 07:50:00,4.5,3.8,4.1,855.0,0.207,4.2,3.0,3.0,3.0,0.1,13.32,74.4,1008.8,0.0,0.0,0.0
239,2024-10-12 07:55:00,4.0,3.9,5.5,849.0,0.208,3.9,3.0,3.0,3.0,0.1,13.4,73.9,1008.9,0.0,0.0,0.0
240,2024-10-12 08:00:00,5.5,3.8,9.0,830.0,0.208,4.0,4.0,4.0,4.0,0.1,13.49,73.7,1008.9,0.0,0.0,0.0
241,2024-10-12 08:05:00,3.0,3.7,9.6,838.0,0.209,3.9,3.0,4.0,4.0,0.1,13.77,73.4,1009.0,0.0,0.0,0.0
242,2024-10-12 08:10:00,3.5,3.7,9.4,856.0,0.209,4.1,3.0,3.0,3.0,0.1,13.93,73.4,1008.9,0.0,0.0,0.0
243,2024-10-12 08:15:00,5.5,3.6,10.9,843.0,0.209,4.2,3.0,3.0,3.0,0.1,14.07,73.4,1009.0,0.0,0.0,0.0
244,2024-10-12 08:20:00,4.3,3.8,11.8,828.0,0.209,3.2,2.0,2.0,2.0,0.1,14.39,71.4,1008.9,0.0,0.0,0.0
245,2024-10-12 08:25:00,6.6,3.7,12.3,822.0,0.209,4.1,2.0,2.0,2.0,0.1,14.66,71.2,1008.8,0.0,0.0,0.0
246,2024-10-12 08:30:00,9.5,3.5,15.1,806.0,0.213,2.1,2.0,2.0,2.0,0.1,15.39,67.2,1008.6,75.0,0.0,0.5
247,2024-10-12 08:35:00,13.0,3.5,23.6,793.0,0.213,1.5,2.0,2.0,2.0,0.0,16.13,63.2,1008.6,75.0,0.1,0.7
248,2024-10-12 08:40:00,11.6,3.2,25.4,771.0,0.212,0.8,2.0,2.0,2.0,0.0,16.76,60.8,1008.6,75.0,0.0,0.5
249,2024-10-12 08:45:00,10.3,3.1,27.0,770.0,0.21,0.0,1.0,2.0,2.0,0.0,17.33,57.3,1008.7,75.0,0.0,0.5
250,2024-10-12 08:50:00,9.6,3.2,30.0,771.0,0.208,0.0,1.0,2.0,2.0,0.0,17.74,54.2,1008.7,75.0,0.1,0.7
251,2024-10-12 08:55:00,9.9,3.2,31.1,759.0,0.207,1.6,1.0,1.0,1.0,0.0,18.17,52.8,1008.7,0.0,0.0,0.0
252,2024-10-12 09:00:00,12.7,3.3,27.7,790.0,0.208,3.0,2.0,2.0,2.0,0.0,18.67,53.0,1008.8,75.0,0.0,0.8
253,2024-10-12 09:05:00,13.2,3.1,30.6,759.0,0.206,1.8,1.0,1.0,1.0,0.0,19.18,51.1,1008.8,75.0,0.1,0.6
254,2024-10-12 09:10:00,14.1,3.1,27.7,744.0,0.206,0.0,1.0,1.0,1.0,0.0,19.72,49.8,1008.8,75.0,0.2,0.8
255,2024-10-12 09:15:00,13.9,3.3,27.4,741.0,0.206,0.0,1.0,1.0,1.0,0.0,20.24,48.6,1008.8,75.0,0.1,0.5
256,2024-10-12 09:20:00,13.8,3.1,27.9,732.0,0.205,0.0,1.0,2.0,2.0,0.0,20.4,48.5,1008.8,75.0,0.1,0.5
257,2024-10-12 09:25:00,9.7,3.8,26.7,738.0,0.205,0.0,1.0,2.0,2.0,0.0,20.36,47.0,1008.9,22.0,0.1,1.4
258,2024-10-12 09:30:00,10.6,3.4,28.6,742.0,0.204,0.0,1.0,1.0,1.0,0.0,20.71,46.1,1008.9,307.0,0.2,0.8
259,2024-10-12 09:35:00,13.2,3.2,28.1,742.0,0.205,0.6,1.0,2.0,2.0,0.0,21.01,45.7,1008.8,307.0,0.1,0.7
260,2024-10-12 09:40:00,15.1,3.0,29.8,744.0,0.205,0.0,1.0,2.0,2.0,0.0,21.31,45.3,1008.8,39.0,0.1,1.0
261,2024-10-12 09:45:00,12.0,3.7,28.6,729.0,0.205,0.0,1.0,1.0,1.0,0.0,21.45,44.7,1008.7,107.0,0.2,0.9
262,2024-10-12 09:50:00,11.3,3.1,32.4,726.0,0.204,0.0,1.0,1.0,1.0,0.0,21.89,42.0,1008.7,107.0,0.2,0.7
263,2024-10-12 09:55:00,12.3,5.0,28.9,727.0,0.204,0.0,1.0,1.0,1.0,0.0,21.82,42.3,1008.7,109.0,0.3,0.9
264,2024-10-12 10:00:00,12.5,3.0,33.9,723.0,0.203,0.0,1.0,1.0,1.0,0.0,22.13,41.2,1008.7,97.0,0.4,1.4
265,2024-10-12 10:05:00,13.6,3.5,33.3,725.0,0.204,1.4,1.0,1.0,1.0,0.0,22.13,42.0,1008.7,78.0,0.2,0.9
266,2024-10-12 10:10:00,15.7,3.5,32.7,733.0,0.206,0.0,1.0,1.0,1.0,0.0,22.5,40.8,1008.7,78.0,0.3,0.9
267,2024-10-12 10:15:00,13.3,3.5,33.9,734.0,0.205,0.0,1.0,1.0,1.0,0.0,22.36,41.7,1008.8,54.0,0.1,1.2
268,2024-10-12 10:20:00,15.9,3.4,31.7,731.0,0.205,0.0,1.0,1.0,1.0,0.0,22.72,40.8,1008.8,62.0,0.1,1.0
269,2024-10-12 10:25:00,14.7,3.0,31.6,737.0,0.205,0.0,1.0,1.0,1.0,0.0,23.4,39.1,1008.8,329.0,0.2,0.7
270,2024-10-12 10:30:00,16.5,3.9,34.9,736.0,0.204,0.0,1.0,1.0,1.0,0.0,23.34,38.9,1008.8,290.0,0.3,1.2
271,2024-10-12 10:35:00,12.2,3.0,33.7,726.0,0.204,0.0,1.0,1.0,1.0,0.0,23.62,38.7,1008.8,279.0,0.2,0.8
272,2024-10-12 10:40:00,17.0,4.0,34.6,718.0,0.205,0.0,1.0,1.0,1.0,0.0,23.83,38.0,1008.8,291.0,0.3,1.1
273,2024-10-12 10:45:00,15.0,3.9,34.8,711.0,0.204,0.0,1.0,1.0,1.0,0.0,23.98,38.2,1008.8,318.0,0.2,1.3
274,2024-10-12 10:50:00,20.3,3.8,34.6,710.0,0.205,0.0,1.0,1.0,1.0,0.0,24.53,37.0,1008.8,107.0,0.0,0.7
275,2024-10-12 10:55:00,20.0,3.8,33.9,710.0,0.206,0.0,1.0,2.0,2.0,0.0,25.01,36.5,1008.8,107.0,0.1,0.6
276,2024-10-12 11:00:00,18.4,3.4,32.7,706.0,0.204,0.0,1.0,1.0,1.0,0.0,25.01,36.1,1008.9,318.0,0.1,1.3
277,2024-10-12 11:05:00,17.2,3.9,35.6,712.0,0.205,0.0,1.0,1.0,1.0,0.0,25.14,36.2,1008.9,294.0,0.2,0.7
278,2024-10-12 11:10:00,20.2,3.9,34.9,712.0,0.205,0.0,1.0,1.0,1.0,0.0,25.54,36.0,1008.9,294.0,0.4,0.8
279,2024-10-12 11:15:00,18.4,3.8,32.6,699.0,0.204,0.0,1.0,1.0,1.0,0.0,25.66,35.8,1008.8,308.0,0.3,1.2
280,2024-10-12 11:20:00,18.9,3.8,35.1,695.0,0.204,0.0,1.0,1.0,1.0,0.0,25.87,34.9,1008.8,298.0,0.6,1.3
281,2024-10-12 11:25:00,21.1,3.6,35.9,695.0,0.205,0.9,1.0,1.0,1.0,0.0,25.91,35.1,1008.8,354.0,0.1,1.1
282,2024-10-12 11:30:00,20.9,3.5,37.3,699.0,0.204,0.0,1.0,1.0,1.0,0.0,26.49,34.8,1008.7,73.0,0.2,0.9
283,2024-10-12 11:35:00,19.7,3.5,34.7,709.0,0.205,0.0,1.0,1.0,1.0,0.0,26.45,34.4,1008.7,85.0,0.2,1.3
284,2024-10-12 11:40:00,17.9,3.2,38.7,703.0,0.204,0.0,1.0,2.0,2.0,0.0,25.76,34.9,1008.7,91.0,0.4,1.5
285,2024-10-12 11:45:00,23.7,3.6,38.3,699.0,0.206,3.2,1.0,1.0,1.0,0.0,26.44,34.3,1008.6,94.0,0.2,0.9
286,2024-10-12 11:50:00,25.0,3.2,39.0,711.0,0.209,0.0,1.0,1.0,1.0,0.0,27.11,33.6,1008.6,320.0,0.2,1.0
287,2024-10-12 11:55:00,21.6,3.8,35.7,713.0,0.206,0.0,1.0,1.0,1.0,0.0,27.01,33.3,1008.6,308.0,0.1,2.1
288,2024-10-12 12:00:00,23.7,3.5,36.1,710.0,0.205,0.0,1.0,1.0,1.0,0.0,26.97,33.3,1008.6,317.0,0.2,1.4
289,2024-10-12 12:05:00,17.0,3.8,35.9,717.0,0.205,0.0,2.0,2.0,2.0,0.1,26.01,34.9,1008.6,72.0,0.2,2.0
290,2024-10-12 12:10:00,18.6,3.2,37.7,717.0,0.203,4.0,1.0,1.0,1.0,0.0,26.22,34.6,1008.6,64.0,0.1,1.5
291,2024-10-12 12:15:00,20.0,3.3,33.7,715.0,0.206,0.0,2.0,2.0,2.0,0.0,26.67,34.0,1008.5,296.0,0.3,1.1
292,2024-10-12 12:20:00,20.8,2.8,37.5,722.0,0.204,0.4,1.0,1.0,1.0,0.1,27.14,33.4,1008.5,318.0,0.0,1.6
293,2024-10-12 12:25:00,24.3,1.9,41.4,711.0,0.206,3.0,1.0,1.0,2.0,0.0,27.22,33.3,1008.4,85.0,0.4,0.9
294,2024-10-12 12:30:00,23.9,2.8,39.1,706.0,0.21,0.0,2.0,2.0,2.0,0.0,26.53,34.6,1008.3,90.0,0.4,1.5
295,2024-10-12 12:35:00,18.3,3.3,37.7,706.0,0.205,0.0,2.0,2.0,2.0,0.1,26.08,35.0,1008.3,87.0,0.7,1.7
296,2024-10-12 12:40:00,21.6,1.9,41.5,718.0,0.204,6.4,2.0,2.0,2.0,0.1,26.74,34.7,1008.3,74.0,0.4,1.1
297,2024-10-12 12:45:00,27.8,1.7,38.6,717.0,0.211,3.2,2.0,2.0,2.0,0.1,27.6,33.8,1008.2,76.0,0.4,1.4
298,2024-10-12 12:50:00,22.2,2.7,37.6,714.0,0.209,0.0,2.0,2.0,2.0,0.1,26.65,33.9,1008.2,100.0,0.5,1.6
299,2024-10-12 12:55:00,23.6,1.4,45.9,718.0,0.205,3.4,2.0,2.0,2.0,0.1,27.01,33.9,1008.2,103.0,0.3,1.1
300,2024-10-12 13:00:00,25.3,2.2,40.0,708.0,0.207,3.2,2.0,2.0,2.0,0.1,26.9,34.2,1008.2,137.0,0.3,1.3
301,2024-10-12 13:05:00,31.7,1.1,40.8,712.0,0.213,0.0,2.0,2.0,2.0,0.0,28.06,32.1,1008.1,119.0,0.0,0.5
302,2024-10-12 13:10:00,29.5,2.9,39.2,706.0,0.212,0.0,2.0,2.0,2.0,0.1,28.28,32.0,1008.0,116.0,0.4,1.1
303,2024-10-12 13:15:00,25.9,2.1,43.5,715.0,0.205,0.0,2.0,2.0,2.0,0.1,27.76,32.0,1008.0,116.0,0.2,1.0
304,2024-10-12 13:20:00,23.4,3.6,34.9,710.0,0.206,0.0,2.0,2.0,2.0,0.1,28.56,31.1,1007.9,120.0,0.4,1.2
305,2024-10-12 13:25:00,17.3,2.7,38.1,714.0,0.202,3.5,2.0,2.0,2.0,0.1,26.35,33.5,1007.9,95.0,0.8,2.0
306,2024-10-12 13:30:00,24.5,2.8,40.3,722.0,0.207,5.0,2.0,2.0,2.0,0.0,27.55,32.2,1007.8,111.0,0.3,1.1
307,2024-10-12 13:35:00,20.9,3.2,35.4,717.0,0.207,0.0,2.0,2.0,2.0,0.1,27.31,32.1,1007.7,95.0,0.6,1.5
308,2024-10-12 13:40:00,16.0,2.0,43.6,704.0,0.203,2.0,2.0,2.0,2.0,0.1,27.23,32.0,1007.7,89.0,0.9,1.9
309,2024-10-12 13:45:00,23.4,1.0,46.9,711.0,0.205,17.1,1.0,2.0,2.0,0.1,27.77,31.9,1007.6,79.0,0.6,1.6
310,2024-10-12 13:50:00,30.2,1.0,42.7,692.0,0.214,0.0,2.0,2.0,2.0,0.0,28.13,30.9,1007.6,323.0,0.3,1.4
311,2024-10-12 13:55:00,28.0,2.3,43.4,708.0,0.213,0.0,1.0,2.0,2.0,0.1,28.79,29.4,1007.5,8.0,0.2,0.7
312,2024-10-12 14:00:00,26.1,1.1,51.2,708.0,0.206,2.3,1.0,2.0,2.0,0.1,28.5,30.3,1007.3,309.0,0.3,1.6
313,2024-10-12 14:05:00,28.8,2.5,43.6,708.0,0.212,0.0,2.0,2.0,2.0,0.0,29.0,29.5,1007.2,290.0,0.4,1.1
314,2024-10-12 14:10:00,31.4,1.8,47.5,701.0,0.209,0.0,2.0,2.0,2.0,0.1,29.46,29.2,1007.2,289.0,0.4,1.0
315,2024-10-12 14:15:00,30.3,1.6,44.9,689.0,0.209,0.0,1.0,2.0,2.0,0.1,29.9,29.5,1007.1,297.0,0.3,0.9
316,2024-10-12 14:20:00,30.3,2.2,45.6,685.0,0.207,0.0,2.0,2.0,2.0,0.1,30.06,29.2,1007.1,357.0,0.1,1.1
317,2024-10-12 14:25:00,30.5,3.1,45.0,679.0,0.207,0.0,1.0,2.0,2.0,0.1,29.97,29.1,1007.0,71.0,0.2,1.0
318,2024-10-12 14:30:00,27.7,2.8,45.1,677.0,0.208,0.0,2.0,2.0,2.0,0.1,29.78,29.6,1007.0,312.0,0.4,1.0
319,2024-10-12 14:35:00,24.7,2.1,45.9,676.0,0.205,4.5,2.0,2.0,2.0,0.1,29.13,30.5,1007.0,314.0,0.5,1.2
320,2024-10-12 14:40:00,30.2,1.7,41.5,690.0,0.211,0.0,3.0,3.0,3.0,0.1,30.02,28.9,1006.9,292.0,0.2,0.8
321,2024-10-12 14:45:00,30.1,2.4,44.6,691.0,0.209,2.4,2.0,2.0,2.0,0.1,29.85,29.8,1006.8,292.0,0.2,0.9
322,2024-10-12 14:50:00,30.3,1.2,46.7,681.0,0.206,2.5,2.0,2.0,2.0,0.1,30.01,29.7,1006.8,56.0,0.2,1.3
323,2024-10-12 14:55:00,22.6,3.8,32.8,675.0,0.204,0.0,2.0,2.0,2.0,0.1,30.03,28.4,1006.8,301.0,0.5,1.7
324,2024-10-12 15:00:00,20.0,3.5,38.6,672.0,0.203,0.0,2.0,2.0,2.0,0.1,29.69,27.9,1006.8,293.0,0.9,1.4
325,2024-10-12 15:05:00,28.3,1.3,46.0,674.0,0.205,10.5,2.0,2.0,2.0,0.1,29.17,28.5,1006.6,72.0,0.1,1.3
326,2024-10-12 15:10:00,24.9,2.8,47.5,685.0,0.207,0.0,2.0,2.0,2.0,0.1,29.04,28.3,1006.5,288.0,0.4,1.0
327,2024-10-12 15:15:00,33.0,1.0,48.2,686.0,0.209,4.7,8.0,8.0,8.0,0.2,29.56,28.3,1006.5,285.0,0.1,0.6
328,2024-10-12 15:20:00,31.3,1.9,42.6,692.0,0.209,0.0,8.0,9.0,9.0,0.1,29.37,29.8,1006.4,285.0,0.3,0.9
329,2024-10-12 15:25:00,28.7,1.0,46.8,691.0,0.206,3.2,3.0,3.0,3.0,0.1,29.03,30.1,1006.4,285.0,0.2,0.9
330,2024-10-12 15:30:00,31.4,3.2,35.5,683.0,0.206,4.1,2.0,2.0,3.0,0.1,28.35,31.0,1006.4,53.0,0.2,1.4
331,2024-10-12 15:35:00,29.1,1.0,44.7,689.0,0.205,3.3,2.0,2.0,2.0,0.1,28.41,30.6,1006.4,44.0,0.1,1.4
332,2024-10-12 15:40:00,31.3,1.0,48.5,690.0,0.21,4.5,2.0,2.0,2.0,0.1,29.06,29.9,1006.4,296.0,0.6,1.3
333,2024-10-12 15:45:00,35.1,1.0,47.0,693.0,0.211,3.4,2.0,2.0,2.0,0.1,29.27,29.9,1006.3,299.0,0.1,0.7
334,2024-10-12 15:50:00,31.7,1.8,41.9,689.0,0.212,0.0,2.0,2.0,2.0,0.1,29.27,30.1,1006.3,293.0,0.2,1.4
335,2024-10-12 15:55:00,24.1,1.9,42.8,678.0,0.205,0.0,2.0,2.0,2.0,0.1,28.4,30.0,1006.2,299.0,0.4,1.4
336,2024-10-12 16:00:00,25.9,1.0,44.5,689.0,0.205,4.4,1.0,2.0,2.0,0.1,28.33,29.4,1006.2,298.0,0.2,1.0
337,2024-10-12 16:05:00,27.0,1.0,44.0,692.0,0.206,4.4,1.0,1.0,1.0,0.1,28.35,29.5,1006.1,283.0,0.2,0.7
338,2024-10-12 16:10:00,31.1,1.0,49.9,693.0,0.21,3.9,1.0,1.0,1.0,0.1,28.64,29.8,1006.0,285.0,0.2,1.0
339,2024-10-12 16:15:00,30.7,1.0,46.6,691.0,0.208,2.7,1.0,1.0,1.0,0.1,28.42,30.3,1006.0,297.0,0.3,0.8
340,2024-10-12 16:20:00,28.3,1.0,44.8,690.0,0.207,2.9,1.0,1.0,1.0,0.1,28.17,30.5,1006.0,296.0,0.3,0.9
341,2024-10-12 16:25:00,31.4,1.0,44.9,697.0,0.208,7.5,1.0,2.0,2.0,0.1,28.13,30.6,1006.0,288.0,0.1,0.6
342,2024-10-12 16:30:00,28.9,1.0,48.9,700.0,0.207,3.6,1.0,2.0,2.0,0.1,27.71,31.2,1006.0,288.0,0.1,0.6
343,2024-10-12 16:35:00,27.8,1.0,46.1,696.0,0.206,4.9,1.0,2.0,2.0,0.1,27.02,32.4,1006.1,288.0,0.1,0.6
344,2024-10-12 16:40:00,26.5,1.0,46.1,686.0,0.206,3.9,1.0,1.0,1.0,0.1,26.61,32.9,1006.2,288.0,0.2,0.8
345,2024-10-12 16:45:00,25.9,1.0,48.1,700.0,0.207,7.7,1.0,1.0,1.0,0.1,26.22,32.8,1006.2,288.0,0.1,0.6
